recipe_name,recipe_category,servings,serving_size,serving_size_unit,ingredient_name,ingredient_amount,ingredient_unit
"Ravioli, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,773.5609999999999,g,"Wheat flour, white, all-purpose, enriched, bleached",125.0,g
"Ravioli, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,773.5609999999999,g,"Salt, table, iodized",9.0,g
"Ravioli, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,773.5609999999999,g,"Cheese, ricotta, whole milk",164.082,g
"Ravioli, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,773.5609999999999,g,"Onions, raw",23.333,g
"Ravioli, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,773.5609999999999,g,"Cheese, parmesan, grated",6.25,g
"Ravioli, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,773.5609999999999,g,"Ground beef, cooked",61.5,g
"Ravioli, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,773.5609999999999,g,"Margarine, regular, 80% fat, composite, stick, with salt",14.1,g
"Ravioli, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,773.5609999999999,g,"Tomato products, canned, sauce",226.8,g
"Ravioli, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,773.5609999999999,g,"Spices, basil, dried",0.35,g
"Ravioli, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,773.5609999999999,g,"Sugars, granulated",2.083,g
"Ravioli, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,773.5609999999999,g,"Egg, yolk, raw, fresh",17.0,g
"Ravioli, cheese-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,659.904,g,"Egg, whole, raw, fresh",50.0,g
"Ravioli, cheese-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,659.904,g,"Beverages, water, tap, municipal",14.813,g
"Ravioli, cheese-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,659.904,g,"Wheat flour, white, all-purpose, enriched, bleached",125.0,g
"Ravioli, cheese-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,659.904,g,"Cheese, ricotta, whole milk",164.008,g
"Ravioli, cheese-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,659.904,g,"Cheese, parmesan, grated",6.25,g
"Ravioli, cheese-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,659.904,g,"Onions, raw",3.333,g
"Ravioli, cheese-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,659.904,g,"Salt, table, iodized",7.5,g
"Ravioli, cheese-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,659.904,g,"Egg, yolk, raw, fresh",17.0,g
"Ravioli, cheese-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,659.904,g,"Margarine, regular, 80% fat, composite, stick, with salt",28.0,g
"Ravioli, cheese-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,659.904,g,"Milk, NFS",244.0,g
"Ravioli, cheese and spinach-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,394.38800000000003,g,"Egg, whole, raw, fresh",50.0,g
"Ravioli, cheese and spinach-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,394.38800000000003,g,"Beverages, water, tap, municipal",14.813,g
"Ravioli, cheese and spinach-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,394.38800000000003,g,"Wheat flour, white, all-purpose, enriched, bleached",125.0,g
"Ravioli, cheese and spinach-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,394.38800000000003,g,"Salt, table, iodized",6.0,g
"Ravioli, cheese and spinach-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,394.38800000000003,g,"Cheese, ricotta, whole milk",81.992,g
"Ravioli, cheese and spinach-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,394.38800000000003,g,"Spinach, cooked, as ingredient",90.0,g
"Ravioli, cheese and spinach-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,394.38800000000003,g,"Cheese, parmesan, grated",6.25,g
"Ravioli, cheese and spinach-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,394.38800000000003,g,"Onions, raw",3.333,g
"Ravioli, cheese and spinach-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,394.38800000000003,g,"Egg, yolk, raw, fresh",17.0,g
"Ravioli, cheese and spinach-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,666.514,g,"Egg, whole, raw, fresh",50.0,g
"Ravioli, cheese and spinach-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,666.514,g,"Beverages, water, tap, municipal",14.813,g
"Ravioli, cheese and spinach-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,666.514,g,"Wheat flour, white, all-purpose, enriched, bleached",125.0,g
"Ravioli, cheese and spinach-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,666.514,g,"Salt, table, iodized",6.0,g
"Ravioli, cheese and spinach-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,666.514,g,"Cheese, ricotta, whole milk",81.918,g
"Ravioli, cheese and spinach-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,666.514,g,"Spinach, cooked, as ingredient",90.0,g
"Ravioli, cheese and spinach-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,666.514,g,"Cheese, parmesan, grated",6.25,g
"Ravioli, cheese and spinach-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,666.514,g,"Onions, raw",3.333,g
"Ravioli, cheese and spinach-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,666.514,g,"Egg, yolk, raw, fresh",17.0,g
"Ravioli, cheese and spinach-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,666.514,g,"Margarine, stick",28.2,g
"Ravioli, cheese and spinach-filled, with cream sauce","Pasta mixed dishes, excludes macaroni and cheese",1,666.514,g,"Milk, NFS",244.0,g
"Ravioli, cheese and spinach filled, with tomato sauce","Pasta mixed dishes, excludes macaroni and cheese",1,621.114,g,"Egg, whole, raw, fresh",50.0,g
"Ravioli, cheese and spinach filled, with tomato sauce","Pasta mixed dishes, excludes macaroni and cheese",1,621.114,g,"Beverages, water, tap, municipal",14.813,g
"Ravioli, cheese and spinach filled, with tomato sauce","Pasta mixed dishes, excludes macaroni and cheese",1,621.114,g,"Wheat flour, white, all-purpose, enriched, bleached",125.0,g
"Ravioli, cheese and spinach filled, with tomato sauce","Pasta mixed dishes, excludes macaroni and cheese",1,621.114,g,"Salt, table, iodized",6.0,g
"Ravioli, cheese and spinach filled, with tomato sauce","Pasta mixed dishes, excludes macaroni and cheese",1,621.114,g,"Cheese, ricotta, whole milk",81.918,g
"Ravioli, cheese and spinach filled, with tomato sauce","Pasta mixed dishes, excludes macaroni and cheese",1,621.114,g,"Spinach, cooked, as ingredient",90.0,g
"Ravioli, cheese and spinach filled, with tomato sauce","Pasta mixed dishes, excludes macaroni and cheese",1,621.114,g,"Cheese, parmesan, grated",6.25,g
"Ravioli, cheese and spinach filled, with tomato sauce","Pasta mixed dishes, excludes macaroni and cheese",1,621.114,g,"Onions, raw",3.333,g
"Ravioli, cheese and spinach filled, with tomato sauce","Pasta mixed dishes, excludes macaroni and cheese",1,621.114,g,"Egg, yolk, raw, fresh",17.0,g
"Ravioli, cheese and spinach filled, with tomato sauce","Pasta mixed dishes, excludes macaroni and cheese",1,621.114,g,"Tomato products, canned, sauce",226.8,g
"Manicotti, cheese-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1096.938,g,"Cheese, parmesan, grated",100.0,g
"Manicotti, cheese-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1096.938,g,"Cheese, mozzarella, low moisture, part-skim",56.0,g
"Manicotti, cheese-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1096.938,g,"Cheese, ricotta, whole milk",430.5,g
"Manicotti, cheese-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1096.938,g,"Egg, whole, raw, fresh",150.0,g
"Manicotti, cheese-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1096.938,g,White sauce or gravy,60.0,g
"Manicotti, cheese-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1096.938,g,"Wheat flour, white, all-purpose, enriched, bleached",250.0,g
"Manicotti, cheese-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1096.938,g,"Salt, table, iodized",6.0,g
"Manicotti, cheese-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1096.938,g,"Beverages, water, tap, municipal",44.438,g
"Manicotti, cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.905,g,"Cheese, parmesan, grated",100.0,g
"Manicotti, cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.905,g,"Cheese, mozzarella, low moisture, part-skim",56.0,g
"Manicotti, cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.905,g,"Cheese, ricotta, whole milk",430.5,g
"Manicotti, cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.905,g,"Egg, whole, raw, fresh",150.0,g
"Manicotti, cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.905,g,White sauce or gravy,60.0,g
"Manicotti, cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.905,g,"Wheat flour, white, all-purpose, enriched, bleached",250.0,g
"Manicotti, cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.905,g,"Salt, table, iodized",6.0,g
"Manicotti, cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.905,g,"Beverages, water, tap, municipal",44.438,g
"Manicotti, cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.905,g,"Onions, cooked, as ingredient",40.0,g
"Manicotti, cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.905,g,"Tomato products, canned, sauce",453.6,g
"Manicotti, cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.905,g,"Beverages, water, tap, municipal",118.5,g
"Manicotti, cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.905,g,"Spices, basil, dried",0.7,g
"Manicotti, cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.905,g,"Sugars, granulated",4.167,g
"Manicotti, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1836.905,g,"Cheese, parmesan, grated",100.0,g
"Manicotti, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1836.905,g,"Cheese, mozzarella, low moisture, part-skim",56.0,g
"Manicotti, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1836.905,g,"Cheese, ricotta, whole milk",430.5,g
"Manicotti, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1836.905,g,"Egg, whole, raw, fresh",150.0,g
"Manicotti, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1836.905,g,White sauce or gravy,60.0,g
"Manicotti, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1836.905,g,"Wheat flour, white, all-purpose, enriched, bleached",250.0,g
"Manicotti, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1836.905,g,"Salt, table, iodized",6.0,g
"Manicotti, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1836.905,g,"Beverages, water, tap, municipal",44.438,g
"Manicotti, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1836.905,g,"Ground beef, cooked",123.0,g
"Manicotti, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1836.905,g,"Onions, cooked, as ingredient",40.0,g
"Manicotti, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1836.905,g,"Tomato products, canned, sauce",453.6,g
"Manicotti, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1836.905,g,"Beverages, water, tap, municipal",118.5,g
"Manicotti, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1836.905,g,"Spices, basil, dried",0.7,g
"Manicotti, cheese-filled, with meat sauce","Pasta mixed dishes, excludes macaroni and cheese",1,1836.905,g,"Sugars, granulated",4.167,g
"Manicotti, vegetable- and cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.405,g,"Cheese, parmesan, grated",75.0,g
"Manicotti, vegetable- and cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.405,g,"Cheese, ricotta, whole milk",369.0,g
"Manicotti, vegetable- and cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.405,g,"Spinach, cooked, as ingredient",142.0,g
"Manicotti, vegetable- and cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.405,g,"Egg, whole, raw, fresh",150.0,g
"Manicotti, vegetable- and cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.405,g,White sauce or gravy,60.0,g
"Manicotti, vegetable- and cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.405,g,"Wheat flour, white, all-purpose, enriched, bleached",250.0,g
"Manicotti, vegetable- and cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.405,g,"Salt, table, iodized",6.0,g
"Manicotti, vegetable- and cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.405,g,"Beverages, water, tap, municipal",44.438,g
"Manicotti, vegetable- and cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.405,g,"Onions, cooked, as ingredient",40.0,g
"Manicotti, vegetable- and cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.405,g,"Tomato products, canned, sauce",453.6,g
"Manicotti, vegetable- and cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.405,g,"Beverages, water, tap, municipal",118.5,g
"Manicotti, vegetable- and cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.405,g,"Spices, basil, dried",0.7,g
"Manicotti, vegetable- and cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1713.405,g,"Sugars, granulated",4.167,g
"Stuffed shells, cheese-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,962.438,g,"Cheese, parmesan, grated",63.9,g
"Stuffed shells, cheese-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,962.438,g,"Cheese, mozzarella, low moisture, part-skim",44.7,g
"Stuffed shells, cheese-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,962.438,g,"Cheese, ricotta, whole milk",343.4,g
"Stuffed shells, cheese-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,962.438,g,"Egg, whole, raw, fresh",150.0,g
"Stuffed shells, cheese-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,962.438,g,White sauce or gravy,60.0,g
"Stuffed shells, cheese-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,962.438,g,"Wheat flour, white, all-purpose, enriched, bleached",250.0,g
"Stuffed shells, cheese-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,962.438,g,"Salt, table, iodized",6.0,g
"Stuffed shells, cheese-filled, no sauce","Pasta mixed dishes, excludes macaroni and cheese",1,962.438,g,"Beverages, water, tap, municipal",44.438,g
"Stuffed shells, cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1579.405,g,"Cheese, parmesan, grated",63.9,g
"Stuffed shells, cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1579.405,g,"Cheese, mozzarella, low moisture, part-skim",44.7,g
"Stuffed shells, cheese-filled, with tomato sauce, meatless","Pasta mixed dishes, excludes macaroni and cheese",1,1579.405,g,"Cheese, ricotta, whole milk",343.4,g
